GeneID:12930464	788
GeneID:12930465	31
GeneID:12930466	231
GeneID:12930467	2
GeneID:12930468	50
GeneID:12930469	214
GeneID:12930470	76
GeneID:12930471	57
GeneID:12930472	107
GeneID:12930473	536
GeneID:12930474	1593
GeneID:12930475	42
GeneID:12930476	0
GeneID:12930477	5
GeneID:12930478	15
GeneID:12930479	103
GeneID:12930480	51
GeneID:12930481	13
GeneID:12930482	42
GeneID:12930483	99
GeneID:12930484	395
GeneID:12930485	81
GeneID:12930486	9
GeneID:12930487	0
GeneID:12930488	149
GeneID:12930489	44
GeneID:12930490	34
GeneID:12930491	82
GeneID:12930492	123
GeneID:12930493	64
GeneID:12930494	362
GeneID:12930495	52373
GeneID:12930496	1
GeneID:12930497	1
GeneID:12930498	89
GeneID:12930499	558
GeneID:12930500	2226
GeneID:12930501	15
GeneID:12930502	45
GeneID:12930503	3
GeneID:12930504	117
GeneID:12930505	17
GeneID:12930506	1
GeneID:12930507	0
GeneID:12930508	142
GeneID:12930509	0
GeneID:12930510	3432
GeneID:12930511	405
GeneID:12930512	3095
GeneID:12930513	29
GeneID:12930514	4167
GeneID:12930515	3068
GeneID:12930516	646
GeneID:12930517	598
GeneID:12930518	7223
GeneID:12930519	886
GeneID:12930520	802
GeneID:12930521	1
GeneID:12930522	52
GeneID:12930523	1672
GeneID:12930524	5
GeneID:12930525	0
GeneID:12930526	4967
GeneID:12930527	19
GeneID:12930528	934
GeneID:12930529	156
GeneID:12930530	404
GeneID:12930531	3
GeneID:12930532	3
GeneID:12930533	282
GeneID:12930534	17190
GeneID:12930535	40
GeneID:12930536	117
GeneID:12930537	9
GeneID:12930538	80
GeneID:12930539	754
GeneID:12930540	134
GeneID:12930541	416
GeneID:12930542	642
GeneID:12930543	1185
GeneID:12930544	57
GeneID:12930545	10
GeneID:12930546	32
GeneID:12930547	82
GeneID:12930548	56
GeneID:12930549	270
GeneID:12930550	21
GeneID:12930551	3
GeneID:12930552	5
GeneID:12930553	70
GeneID:12930554	0
GeneID:12930555	1
GeneID:12930556	360
GeneID:12930557	946
GeneID:12930558	119
GeneID:12930559	12
GeneID:12930560	14
GeneID:12930561	23
GeneID:12930562	118
GeneID:12930563	0
GeneID:12930564	43
GeneID:12930565	42
GeneID:12930566	10
GeneID:12930567	14
GeneID:12930568	52
GeneID:12930569	175
GeneID:12930570	28
GeneID:12930571	632
GeneID:12930572	1
GeneID:12930573	189
GeneID:12930574	182
GeneID:12930575	7
GeneID:12930576	490
GeneID:12930577	52
GeneID:12930578	3
GeneID:12930579	5
GeneID:12930580	218
GeneID:12930581	109
GeneID:12930582	213
GeneID:12930583	276
GeneID:12930584	212
GeneID:12930585	1557
GeneID:12930586	0
GeneID:12930587	100
GeneID:12930588	469
GeneID:12930589	62
GeneID:12930590	738
GeneID:12930591	7
GeneID:12930592	80
GeneID:12930593	376
GeneID:12930594	221
GeneID:12930595	1260
GeneID:12930596	246
GeneID:12930597	34
GeneID:12930598	891
GeneID:12930599	142
GeneID:12930600	66
GeneID:12930601	271
GeneID:12930602	2
GeneID:12930603	919
GeneID:12930604	1102
GeneID:12930605	31
GeneID:12930606	930
GeneID:12930607	14
GeneID:12930608	155
GeneID:12930609	394
GeneID:12930610	154
GeneID:12930611	1830
GeneID:12930612	129
GeneID:12930613	18
GeneID:12930614	231
GeneID:12930615	114
GeneID:12930616	0
GeneID:12930617	335
GeneID:12930618	10
GeneID:12930619	299
GeneID:12930620	4
GeneID:12930621	4
GeneID:12930622	642
GeneID:12930623	119
GeneID:12930624	31
GeneID:12930625	242
GeneID:12930626	263
GeneID:12930627	0
GeneID:12930628	35
GeneID:12930629	44
GeneID:12930630	1
GeneID:12930631	1
GeneID:12930632	659
GeneID:12930633	66
GeneID:12930634	2
GeneID:12930635	6
GeneID:12930636	29
GeneID:12930637	24
GeneID:12930638	415
GeneID:12930639	83
GeneID:12930640	694
GeneID:12930641	1542
GeneID:12930642	1
GeneID:12930643	2
GeneID:12930644	312
GeneID:12930645	759
GeneID:12930646	758
GeneID:12930647	1749
GeneID:12930648	113
GeneID:12930649	117
GeneID:12930650	959
GeneID:12930651	1187
GeneID:12930652	11
GeneID:12930653	152
GeneID:12930654	298
GeneID:12930655	1818
GeneID:12930656	0
GeneID:12930657	41
GeneID:12930658	0
GeneID:12930659	162
GeneID:12930660	3
GeneID:12930661	10
GeneID:12930662	95
GeneID:12930663	649
GeneID:12930664	359
GeneID:12930665	222
GeneID:12930666	23
GeneID:12930667	8
GeneID:12930668	12
GeneID:12930669	19
GeneID:12930670	4
GeneID:12930671	0
GeneID:12930672	3
GeneID:12930673	175
GeneID:12930674	237
GeneID:12930675	3
GeneID:12930676	105
GeneID:12930677	23
GeneID:12930678	326
GeneID:12930679	2924
GeneID:12930680	952
GeneID:12930681	52
GeneID:12930682	18
GeneID:12930683	30
GeneID:12930684	1468
GeneID:12930685	632
GeneID:12930686	518
GeneID:12930687	33
GeneID:12930688	198
GeneID:12930689	111
GeneID:12930690	557
GeneID:12930691	447
GeneID:12930692	94
GeneID:12930693	9
GeneID:12930694	1
GeneID:12930695	0
GeneID:12930696	33
GeneID:12930697	37
GeneID:12930698	66
GeneID:12930699	3
GeneID:12930700	18
GeneID:12930701	53
GeneID:12930702	1
GeneID:12930703	1527
GeneID:12930704	262
GeneID:12930705	11
GeneID:12930706	1429
GeneID:12930707	22249
GeneID:12930708	112
GeneID:12930709	272
GeneID:12930710	103
GeneID:12930711	64
GeneID:12930712	1081
GeneID:12930713	647
GeneID:12930714	4671
GeneID:12930715	1427
GeneID:12930716	12411
GeneID:12930717	26
GeneID:12930718	2
GeneID:12930719	3
GeneID:12930720	408
GeneID:12930721	10
GeneID:12930722	2443
GeneID:12930723	1225
GeneID:12930724	3
GeneID:12930725	165
GeneID:12930726	167
GeneID:12930727	17
GeneID:12930728	5
GeneID:12930729	1855
GeneID:12930730	72
GeneID:12930731	737
GeneID:12930732	110
GeneID:12930733	41
GeneID:12930734	243
GeneID:12930735	13
GeneID:12930736	414
GeneID:12930737	81
GeneID:12930738	182
GeneID:12930739	372
GeneID:12930740	136
GeneID:12930741	75
GeneID:12930742	71
GeneID:12930743	0
GeneID:12930744	5
GeneID:12930745	3
GeneID:12930746	12
GeneID:12930747	4
GeneID:12930748	2651
GeneID:12930749	177
GeneID:12930750	23
GeneID:12930751	1104
GeneID:12930752	1225
GeneID:12930753	306
GeneID:12930754	1144
GeneID:12930755	54
GeneID:12930756	1555
GeneID:12930757	222
GeneID:12930758	102
GeneID:12930759	1091
GeneID:12930760	90
GeneID:12930761	62
GeneID:12930762	49
GeneID:12930763	129
GeneID:12930764	8
GeneID:12930765	0
GeneID:12930766	0
GeneID:12930767	4
GeneID:12930768	26
GeneID:12930769	7
GeneID:12930770	0
GeneID:12930771	2526
GeneID:12930772	6
GeneID:12930773	442
GeneID:12930774	577
GeneID:12930775	1
GeneID:12930776	2193
GeneID:12930777	44
GeneID:12930778	136
GeneID:12930779	51
GeneID:12930780	5
GeneID:12930781	34
GeneID:12930782	18
GeneID:12930783	159
GeneID:12930784	12
GeneID:12930785	17
GeneID:12930786	6
GeneID:12930787	5
GeneID:12930788	2
GeneID:12930789	223
GeneID:12930790	186
GeneID:12930791	4
GeneID:12930792	3
GeneID:12930793	59
GeneID:12930794	3
GeneID:12930795	14
GeneID:12930796	9
GeneID:12930797	2
GeneID:12930798	16
GeneID:12930799	3
GeneID:12930800	1
GeneID:12930801	0
GeneID:12930802	12
GeneID:12930803	32
GeneID:12930804	6
GeneID:12930805	2
GeneID:12930806	17
GeneID:12930807	76
GeneID:12930808	163
GeneID:12930809	0
GeneID:12930810	6
GeneID:12930811	3
GeneID:12930812	164
GeneID:12930813	185
GeneID:12930814	0
GeneID:12930815	0
GeneID:12930816	0
GeneID:12930817	2
GeneID:12930818	28
GeneID:12930819	210
GeneID:12930820	31
GeneID:12930821	9
GeneID:12930822	64
GeneID:12930823	244
GeneID:12930824	108
GeneID:12930825	199
GeneID:12930826	13
GeneID:12930827	206
GeneID:12930828	0
GeneID:12930829	12
GeneID:12930830	22
GeneID:12930831	17
GeneID:12930832	154
GeneID:12930833	439
GeneID:12930834	28
GeneID:12930835	52
GeneID:12930836	23
GeneID:12930837	67
GeneID:12930838	25
GeneID:12930839	248
GeneID:12930840	384
GeneID:12930841	237
GeneID:12930842	17
GeneID:12930843	517
GeneID:12930844	105
GeneID:12930845	4968
GeneID:12930846	426
GeneID:12930847	4709
GeneID:12930848	372
GeneID:12930849	581
GeneID:12930850	175
GeneID:12930851	41
GeneID:12930852	511
GeneID:12930853	46
GeneID:12930854	87
GeneID:12930855	57
GeneID:12930856	196
GeneID:12930857	17
GeneID:12930858	33
GeneID:12930859	625
GeneID:12930860	205
GeneID:12930861	92
GeneID:12930862	28
GeneID:12930863	137
GeneID:12930864	210
GeneID:12930865	1716
GeneID:12930866	591
GeneID:12930867	15
GeneID:12930868	61
GeneID:12930869	3
GeneID:12930870	0
GeneID:12930871	42
GeneID:12930872	7
GeneID:12930873	0
GeneID:12930874	0
GeneID:12930875	20
GeneID:12930876	33
GeneID:12930877	302
GeneID:12930878	4
GeneID:12930879	15
GeneID:12930880	4
GeneID:12930881	49
GeneID:12930882	0
GeneID:12930883	0
GeneID:12930884	5
GeneID:12930885	83
GeneID:12930886	4
GeneID:12930887	133
GeneID:12930888	388
GeneID:12930889	6952
GeneID:12930890	4
GeneID:12930891	8
GeneID:12930892	0
GeneID:12930893	3
GeneID:12930894	0
GeneID:12930895	18
GeneID:12930896	82
GeneID:12930897	81
GeneID:12930898	23
GeneID:12930899	13631
GeneID:12930900	1709
GeneID:12930901	1155
GeneID:12930902	117
GeneID:12930903	52
GeneID:12930904	5
GeneID:12930905	87
GeneID:12930906	321
GeneID:12930907	91
GeneID:12930908	2
GeneID:12930909	0
GeneID:12930910	0
GeneID:12930911	793
GeneID:12930912	0
GeneID:12930913	3
GeneID:12930914	192
GeneID:12930915	27
GeneID:12930916	137
GeneID:12930917	212
GeneID:12930918	87
GeneID:12930919	111
GeneID:12930920	117
GeneID:12930921	377
GeneID:12930922	127
GeneID:12930923	86
GeneID:12930924	28
GeneID:12930925	17
GeneID:12930926	44
GeneID:12930927	546
GeneID:12930928	517
GeneID:12930929	11
GeneID:12930930	27
GeneID:12930931	121
GeneID:12930932	0
GeneID:12930933	1
GeneID:12930934	30
GeneID:12930935	1
GeneID:12930936	0
GeneID:12930937	326
GeneID:12930938	1
GeneID:12930939	178
GeneID:12930940	5
GeneID:12930941	112
GeneID:12930942	8622
GeneID:12930943	95
GeneID:12930944	54
GeneID:12930945	4
GeneID:12930946	1
GeneID:12930947	12293
GeneID:12930948	2145
GeneID:12930949	1105
GeneID:12930950	13472
GeneID:12930951	8399
GeneID:12930952	12967
GeneID:12930953	124
GeneID:12930954	280
GeneID:12930955	7
GeneID:12930956	821
GeneID:12930957	383
GeneID:12930958	1
GeneID:12930959	1
GeneID:12930960	22
GeneID:12930961	23
GeneID:12930962	5
GeneID:12930963	474
GeneID:12930964	166
GeneID:12930965	19
GeneID:12930966	145
GeneID:12930967	37
GeneID:12930968	10
GeneID:12930969	16
GeneID:12930970	145
GeneID:12930971	325
GeneID:12930972	396
GeneID:12930973	10
GeneID:12930974	10
GeneID:12930975	66
GeneID:12930976	1662
GeneID:12930977	1402
GeneID:12930978	164
GeneID:12930979	1830
GeneID:12930980	7397
GeneID:12930981	16
GeneID:12930982	0
GeneID:12930983	192
GeneID:12930984	13
GeneID:12930985	280
GeneID:12930986	1032
GeneID:12930987	860
GeneID:12930988	1137
GeneID:12930989	290
GeneID:12930990	185
GeneID:12930991	20
GeneID:12930992	102
GeneID:12930993	37
GeneID:12930994	109
GeneID:12930995	5
GeneID:12930996	23
GeneID:12930997	145
GeneID:12930998	126
GeneID:12930999	137
GeneID:12931000	70
GeneID:12931001	5
GeneID:12931002	6
GeneID:12931003	100
GeneID:12931004	150
GeneID:12931005	19
GeneID:12931006	22
GeneID:12931007	313
GeneID:12931008	262
GeneID:12931009	121
GeneID:12931010	366
GeneID:12931011	7
GeneID:12931012	1060
GeneID:12931013	242
GeneID:12931014	8
GeneID:12931015	252
GeneID:12931016	317
GeneID:12931017	312
GeneID:12931018	9
GeneID:12931019	521
GeneID:12931020	170
GeneID:12931021	214
GeneID:12931022	1124
GeneID:12931023	7
GeneID:12931024	15771
GeneID:12931025	18003
GeneID:12931026	213
GeneID:12931027	2560
GeneID:12931028	12
GeneID:12931029	8
GeneID:12931030	360
GeneID:12931031	264
GeneID:12931032	251
GeneID:12931033	46
GeneID:12931034	81
GeneID:12931035	27
GeneID:12931036	378
GeneID:12931037	116
GeneID:12931038	20590
GeneID:12931039	14
GeneID:12931040	16
GeneID:12931041	1
GeneID:12931042	1
GeneID:12931043	1999
GeneID:12931044	6
GeneID:12931045	23
GeneID:12931046	4
GeneID:12931047	47
GeneID:12931048	90
GeneID:12931049	0
GeneID:12931050	5
GeneID:12931051	6
GeneID:12931052	2
GeneID:12931053	2
GeneID:12931054	1
GeneID:12931055	0
GeneID:12931056	2
GeneID:12931057	794
GeneID:12931058	41
GeneID:12931059	117
GeneID:12931060	815
GeneID:12931061	3
GeneID:12931062	1
GeneID:12931063	17
GeneID:12931064	13
GeneID:12931065	1
GeneID:12931066	480
GeneID:12931067	317
GeneID:12931068	233
GeneID:12931069	52
GeneID:12931070	53
GeneID:12931071	28
GeneID:12931072	0
GeneID:12931073	37
GeneID:12931074	24
GeneID:12931075	1087
GeneID:12931076	108
GeneID:12931077	86
GeneID:12931078	1824
GeneID:12931079	64
GeneID:12931080	545
GeneID:12931081	16
GeneID:12931082	223
GeneID:12931083	147
GeneID:12931084	368
GeneID:12931085	90
GeneID:12931086	2577
GeneID:12931087	33
GeneID:12931088	167
GeneID:12931089	368
GeneID:12931090	190
GeneID:12931091	141
GeneID:12931092	577
GeneID:12931093	3
GeneID:12931094	149
GeneID:12931095	364
GeneID:12931096	6
GeneID:12931097	2
GeneID:12931098	55
GeneID:12931099	448
GeneID:12931100	404
GeneID:12931101	185
GeneID:12931102	49
GeneID:12931103	54
GeneID:12931104	535
GeneID:12931105	69
GeneID:12931106	16
GeneID:12931107	230
GeneID:12931108	280
GeneID:12931109	109
GeneID:12931110	10086
GeneID:12931111	5376
GeneID:12931112	613
GeneID:12931113	208
GeneID:12931114	20
GeneID:12931115	517
GeneID:12931116	0
GeneID:12931117	24
GeneID:12931118	419
GeneID:12931119	69
GeneID:12931120	2161
GeneID:12931121	230
GeneID:12931122	23
GeneID:12931123	771
GeneID:12931124	0
GeneID:12931125	0
GeneID:12931126	101
GeneID:12931127	751
GeneID:12931128	132
GeneID:12931129	19
GeneID:12931130	7
GeneID:12931131	73
GeneID:12931132	119
GeneID:12931133	35
GeneID:12931134	121
GeneID:12931135	236
GeneID:12931136	173
GeneID:12931137	32
GeneID:12931138	119
GeneID:12931139	106
GeneID:12931140	4050
GeneID:12931141	3344
GeneID:12931142	59
GeneID:12931143	23
GeneID:12931144	714
GeneID:12931145	116
GeneID:12931146	75
GeneID:12931147	80
GeneID:12931148	115
GeneID:12931149	0
GeneID:12931150	0
GeneID:12931151	0
GeneID:12931152	0
GeneID:12931153	60
GeneID:12931154	117
GeneID:12931155	91
GeneID:12931156	343
GeneID:12931157	2811
GeneID:12931158	314
GeneID:12931159	110
GeneID:12931160	34
GeneID:12931161	748
GeneID:12931162	0
GeneID:12931163	0
GeneID:12931164	0
GeneID:12931165	0
GeneID:12931166	0
GeneID:12931167	0
GeneID:12931168	0
GeneID:12931169	0
GeneID:12931170	0
GeneID:12931171	0
GeneID:12931172	0
GeneID:12931173	0
GeneID:12931174	0
GeneID:12931175	0
GeneID:12931176	27
GeneID:12931177	0
GeneID:12931178	2
GeneID:12931179	39128
GeneID:12931180	284
GeneID:12931181	63
GeneID:12931182	11
GeneID:12931183	20
GeneID:12931184	55
GeneID:12931185	34
GeneID:12931186	15
GeneID:12931187	6
GeneID:12931188	0
GeneID:12931189	1503
GeneID:12931190	24
GeneID:12931191	0
GeneID:12931192	184
GeneID:12931193	10
GeneID:12931194	113
GeneID:12931195	84
GeneID:12931196	68
GeneID:12931197	29
GeneID:12931198	582
GeneID:12931199	22
GeneID:12931200	59
GeneID:12931201	112
GeneID:12931202	5
GeneID:12931203	48
GeneID:12931204	3493
GeneID:12931205	27
GeneID:12931206	10
GeneID:12931207	0
GeneID:12931208	9
GeneID:12931209	0
GeneID:12931210	3
GeneID:12931211	45
GeneID:12931212	709
GeneID:12931213	0
GeneID:12931214	967
GeneID:12931215	599
GeneID:12931216	39
GeneID:12931217	36
GeneID:12931218	1
GeneID:12931219	64
GeneID:12931220	13
GeneID:12931221	3
GeneID:12931222	1
GeneID:12931223	2
GeneID:12931224	1
GeneID:12931225	163
GeneID:12931226	80
GeneID:12931227	14
GeneID:12931228	54
GeneID:12931229	90
GeneID:12931230	809
GeneID:12931231	582
GeneID:12931232	364
GeneID:12931233	185
GeneID:12931234	212
GeneID:12931235	1
GeneID:12931236	22
GeneID:12931237	0
GeneID:12931238	20
GeneID:12931239	40
GeneID:12931240	239
GeneID:12931241	59
GeneID:12931242	6
GeneID:12931243	0
GeneID:12931244	75
GeneID:12931245	0
GeneID:12931246	11
GeneID:12931247	6
GeneID:12931248	92
GeneID:12931249	186
GeneID:12931250	97
GeneID:12931251	3
GeneID:12931252	0
GeneID:12931253	0
GeneID:12931254	0
GeneID:12931255	5
GeneID:12931256	0
GeneID:12931257	834
GeneID:12931258	13
GeneID:12931259	69
GeneID:12931260	67
GeneID:12931261	502
GeneID:12931262	707
GeneID:12931263	44
GeneID:12931264	1279
GeneID:12931265	22
GeneID:12931266	203
GeneID:12931267	8
GeneID:12931268	26
GeneID:12931269	7
GeneID:12931270	226
GeneID:12931271	2837
GeneID:12931272	33
GeneID:12931273	64
GeneID:12931274	230
GeneID:12931275	454
GeneID:12931276	21
GeneID:12931277	280
GeneID:12931278	569
GeneID:12931279	5
GeneID:12931280	6
GeneID:12931281	694
GeneID:12931282	26651
GeneID:12931283	188
GeneID:12931284	73
GeneID:12931285	181
GeneID:12931286	384
GeneID:12931287	307
GeneID:12931288	417
GeneID:12931289	68
GeneID:12931290	1154
GeneID:12931291	8
GeneID:12931292	155
GeneID:12931293	487
GeneID:12931294	437
GeneID:12931295	126
GeneID:12931296	0
GeneID:12931297	5
GeneID:12931298	56
GeneID:12931299	4
GeneID:12931300	6
GeneID:12931301	0
GeneID:12931302	79
GeneID:12931303	21
GeneID:12931304	228
GeneID:12931305	35
GeneID:12931306	137
GeneID:12931307	96
GeneID:12931309	2554
GeneID:12931310	9
GeneID:12931311	55
GeneID:12931312	5
GeneID:12931313	1817
GeneID:12931314	7585
GeneID:12931315	194
GeneID:12931316	130
GeneID:12931317	1186
GeneID:12931318	574
GeneID:12931319	119
GeneID:12931320	0
GeneID:12931321	54
GeneID:12931322	71
GeneID:12931323	702
GeneID:12931324	0
GeneID:12931325	18
GeneID:12931326	11
GeneID:12931327	13
GeneID:12931328	567
GeneID:12931329	176
GeneID:12931330	62
GeneID:12931331	94
GeneID:12931332	19
GeneID:12931333	32
GeneID:12931334	56
GeneID:12931335	21
GeneID:12931336	248
GeneID:12931337	65
GeneID:12931338	3
GeneID:12931339	58
GeneID:12931340	202
GeneID:12931341	100
GeneID:12931342	17
GeneID:12931343	22
GeneID:12931344	165
GeneID:12931345	302
GeneID:12931346	141
GeneID:12931347	208
GeneID:12931348	402
GeneID:12931349	67
GeneID:12931350	59
GeneID:12931351	54
GeneID:12931352	29
GeneID:12931353	340
GeneID:12931354	224
GeneID:12931355	166
GeneID:12931356	6
GeneID:12931357	140
GeneID:12931358	386
GeneID:12931359	186
GeneID:12931360	6
GeneID:12931361	1615
GeneID:12931362	44
GeneID:12931363	18
GeneID:12931364	28
GeneID:12931365	61
GeneID:12931366	29
GeneID:12931367	48
GeneID:12931368	189
GeneID:12931369	226
GeneID:12931370	90
GeneID:12931371	27
GeneID:12931372	381
GeneID:12931373	13
GeneID:12931374	770
GeneID:12931375	0
GeneID:12931376	25
